EEBO,Author
9344481,"Davies
9344532,"Davies
8118667,"Davies
12952207,"Davies
11914920,"Davies
15601408,"Davies
11846407,"Davies
12773967,"Davies
99866205,"Davies
10174979,"Davies
12270914,"Davies
12774002,"Davila
12537285,"Davis
99826621,"Davis
12616446,"Davis
12854249,"Davis
12643450,"Davis
12256052,"Dawes
12256089,"Dawes
99827185,"Dawson
12256129,"Day
13222277,"Day
99832773,"Day
12256155,"Day
12131468,"Day
12220389,"Deacon
12354590,"Deacon
12270871,"Deageant
13106482,"Dean
99825694,"Dean
99827276,"Dean
15363223,"Dean
19617932,"Dean
17007340,"Dean
12004436,"Deane
15601466,One who was brought to hear him through lying reports.
11988622,"Debes
12278613,"Elizabeth
13245136,M. D.
8631263,Yorkshire (England)
12711813,M. D.
12711813,Walsingham
12288004,"Fairfax
12259913,"Fairfax
11192763,C. D.
14872025,Watermen and Lightermen of the River Thames (Guild)
13280700,England and Wales. Court of Quarter Sessions of the Peace (Exeter)
15599033,"Bacon
12676707,England and Wales. Army.
12676707,Fairfax
99825871,P. D.
13244974,"Gadbury
11740701,P. D.
11740701,D'Aranda
11076976,"Milton
12603010,"Codrington
11821731,"Dee
11768890,"Defoe
11987922,"Defoe
12272718,"Defoe
12147342,"Defoe
11987893,"Defoe
15601621,"Defoe
12137958,"Defoe
12137939,"Defoe
12137896,"Defoe
12265072,"Drake
9344594,"Defoe
12272874,"Defoe
11987869,"Defoe
12012228,"Defoe
11195807,"Defoe
11987849,"Defoe
11768870,"Defoe
12403577,"Defoe
10174992,"De Gols
12911627,"Delamain
12822233,"De La March
13326246,T. D.
9794552,"Warrington
15601713,"Delaune
13326620,"De Laune
99828070,"De Laune
8642260,"De Laune
7916019,"Moxon
17007855,"Dell
12647531,"Dell
13120443,"Dell
12329051,"T. D.
11902899,"Dell
12260007,"Dell
8642340,"Dell
12288920,"Dellon
12647608,"Deloney
11285257,"Deloney
99825696,"Deloney
13336138,"Deloney
19618614,"Deloney
12793900,England and Wales. Army. Council.
12793900,Fairfax
12277712,"Denham
12076505,"Denham
11196075,"Denham
12279001,"Denham
99834189,East India Company.
19620368,East India Company.
19620368,Sommers
99825891,East India Company.
99825891,Blackborne
19340522,England and Wales.
18420765,England and Wales. Parliament.
99825935,England and Wales.
99825935,England and Wales. Parliament. Proceedings. 1659. aut
19340565,England and Wales.
12400098,"Easton
12713867,England and Wales.
19340621,England and Wales.
13116896,I. E.
14878749,England and Wales. Parliament.
99826994,England and Wales.
18420853,England and Wales. Parliament.
12413912,"Eaton
10051768,"Leverett
99827377,England and Wales. Parliament.
14878993,England and Wales. Parliament.
11231082,England and Wales. Parliament.
12578561,England and Wales. Parliament.
12578561,Alexander
99829513,England and Wales. Parliament.
99829513,Browne
18420930,England and Wales. Parliament.
13371993,"Ecclestone
15685201,England and Wales. Parliament.
12264322,"Echard
26910025,"Echard
99827398,England and Wales. Parliament.
9808402,"Echard
15538401,"Echard
15685532,England and Wales. Parliament.
13459946,England and Wales. Parliament.
13459946,Astley
99830322,England and Wales. Parliament.
14403423,"Echard
13117526,England and Wales. Parliament.
8943694,England and Wales.
8700731,"Burnet
15686035,England and Wales. Parliament.
15686429,England and Wales. Parliament.
12630115,England and Wales. Sovereign (1625-1649 : Charles I)
12630726,England and Wales. Parliament.
15686830,England and Wales. Parliament.
99832967,England and Wales. Parliament.
18421229,England and Wales. Parliament.
18421359,England and Wales. Parliament.
13273339,England and Wales. Parliament.
13273339,Charles I
18421705,England and Wales. Parliament.
15687064,England and Wales. Parliament.
8943754,England and Wales.
15687172,England and Wales. Parliament.
15687391,England and Wales. Parliament.
23195782,England and Wales.
23196397,England and Wales. Parliament.
31355643,England and Wales. Parliament. House of Commons.
31355643,England and Wales. Parliament. Committee of the Navy.
23196451,England and Wales. Parliament.
8943823,England and Wales.
23199558,England and Wales. Parliament.
11321843,England and Wales. Parliament.
9811813,England and Wales. Parliament.
9811813,Bristol
11833949,"Edmonds
12832627,England and Wales.
15612637,"Edmonds
9016025,"Edmundson
99827423,England and Wales. Parliament.
99827424,England and Wales. Parliament.
18180710,"Edmundson
26912954,England and Wales.
99825968,England and Wales. Parliament.
12293643,England and Wales. Parliament.
23199707,England and Wales.
13471837,"Gardiner
14906189,England and Wales. Parliament.
14906222,England and Wales. Parliament.
9808406,"Edwards
13203351,"Edwards
8943917,England and Wales.
12260798,"Edwards
12260875,"Edwards
12265105,"Edwards
14906251,England and Wales. Parliament.
11836866,"Edwards
11081262,"Edwards
11849188,"Edwards
16350241,"Edwards
14906335,England and Wales. Parliament.
12433772,England and Wales.
12099567,England and Wales.
9362419,England and Wales. Parliament.
13372251,"Edwards
19636777,"Edwards
12657095,"Edwards
18461187,"Edwards
13372408,"Edwards
13265559,England and Wales. Parliament.
11789813,"Edwards
12283637,"Edwards
12545598,England and Wales. Parliament.
12545598,Essex
12645408,England and Wales. Parliament.
12645408,Colepeper
8120939,"Edwards
12657240,"Edwards
11876571,"Edwards
26910403,"Edwards
13372844,"Edwards
12822916,"Edwards
23226587,England and Wales. Parliament.
23226587,Stapleton
13142955,"Eeds
9822288,England and Wales. Parliament.
9822288,Lenthall
11788930,"Lowther
12261042,"Egan
12272802,"Egan
12143614,England and Wales. Parliament. House of Commons.
12143614,Bramston
12641012,"Gardiner
12798484,"Wren
12274663,De la Grange.
12283619,"Charles I
12892226,England and Wales. Parliament. House of Commons.
12892226,Clarendon
9818607,England and Wales. Parliament. House of Commons.
11205241,England and Wales. Parliament.
13371483,"Allestree
11205357,England and Wales. Parliament. House of Commons.
12251905,R. E.
12251905,Bridgeman
99825979,England and Wales. Parliament. House of Lords.
8944128,England and Wales.
11322205,England and Wales. Parliament.
99829516,England and Wales. Parliament.
15691553,England and Wales. Parliament. House of Lords.
99827425,England and Wales. Parliament. House of Lords.
19341665,England and Wales. Parliament.
19341741,England and Wales. Parliament. House of Lords.
19341791,England and Wales. Parliament. House of Lords.
11207763,England and Wales. Parliament. House of Lords.
15691762,England and Wales. Parliament. House of Lords.
18424166,England and Wales. Parliament. House of Lords.
31355109,England and Wales. Parliament. House of Lords.
99828108,England and Wales. Parliament. House of Lords.
15691974,England and Wales. Parliament. House of Lords.
15692232,England and Wales. Parliament. House of Lords.
99825730,R. E. aut
13011414,English gentleman of Ireland.
13011414,Person of quality. Some ways for raising of money.
15609177,A. B. C. D. E.
15609177,E. M. A. D. O. C.
12283326,"Charles I
12797553,Compassionate conformist.
12492274,C. H.
12826951,"Harford
99831630,"An English gentleman
12413231,"Enos
11789018,"Walker
11780237,"Boileau
13011412,Epictetus.
13011412,Simplicius
12283518,Epicurus.
12283518,Charleton
12497945,"Dryden
11847115,"Blackmore
12413281,Gentleman of the Middle Temple.
12498240,"Dryden
16350294,"Elborough
12562670,"Erasmus
12143569,"Erasmus
11847049,"Erasmus
12404771,"Erastus
13344581,"Elborow
9475518,"Erbery
11981773,"Ernulf
11981843,"Cotton
17021635,"Erroll
12589731,"Erswicke
13147888,"Escholt
12794017,"Espagne
11081382,"Elder
12609285,"Espagne
12406816,"Espagne
15731861,"Espagne
12412901,"Esprit
11862847,"Marvell
11834536,"Buckingham
11982919,"Essex
12265236,"Essex
13274503,"Essex
15618179,"Essex
12094490,England and Wales. Army.
12094490,Essex
12147093,"Essex
9818654,"Essex
99835086,"Essex
11983033,"Essex
12229366,"Essex
13037568,"Essex
18779967,"Essex
13018008,"Essex
13000208,Eye-witness of their most noble courage for the example of their neighbouring counties.
18782815,"Estienne
12595608,"Estwick
11834546,"Estwick
12123598,"Etherege
18181108,"Etherege
12265272,"Etherege
99833790,"Etherege
13103419,"Etherington
8740654,"Eusebius
12906033,"Eusebius
12680262,"Eustace
12425534,"Eustace
13147742,"Eutropius
12005338,"Evans
12144129,"Evans
13147809,"Evans
99834983,"Evans
12679893,"Evans
12595056,"Evans
8740691,"Evans
9523514,"Evans
10285548,"Evans
8944335,"Evelyn
12768805,"Evelyn
12102321,"Evelyn
11987943,"Evelyn
12102375,"Evelyn
99831079,"Evelyn
26919521,"Evelyn
11988001,"Evelyn
13254787,"Evelyn
12407568,"Evelyn
16350464,"Evelyn
12121058,"Evelyn
7888400,"Evelyn
13016878,"Evelyn
12495910,"Evelyn
12029805,"Evelyn
99833802,"Evelyn
12498813,"Evelyn
12791821,"Everard
13016872,"Everard
13534067,"Everard
12265289,"Everard
11132444,"Everard
99831217,"Everard
99829840,"Everard
99831218,"Everard
11132459,"Everard
13016831,"Everard
12565855,"Everett
99834502,"Everett
13255189,"Everett
99825985,Royal College of Physicians of London.
12417325,Gentleman at Liverpool.
15613633,"White
11995720,"Russell
11995768,Gentleman attending His Majesty during the whole campagne.
13016822,"Pritchard
12796285,"Compton
19639454,"Shovell
12102453,Emminent officer of the army.
13033263,"Holles
19639528,"Fairfax
13274860,Gentleman belonging to the Bishop of Londonderry.
13347711,"Twyn
18774354,"Fairfax
12303624,"Bullaker
11876089,Eye-witnesse admirably preserved by the gracious and mighty hand of God in that day of trouble.
11996512,Eye witness.
12117593,"Fox
13590806,"Fitzharris
12580195,"Cherrey
12442074,"Essex
12532073,"Stamford
7915946,"Philips
12363792,"DÃ¼rer
15687650,"Breton
99825991,"Bullord
12407710,"Dorrington
12001881,"Walcot
12121507,"Exquemelin
12295457,"Ringrose
16350528,"Exquemelin
12498962,"Exton
12796613,"Eyre
12796632,"Eyre
15363766,"Eyre
12416764,"Eyre
18775480,"Eyre
12498606,"Eizat
11315476,B. E.
19731091,"Heath
14877379,Young lady of quality.
12494030,"Eachard
13390829,T. R.
12574242,"Eachard
12993884,"Eliot
11788712,"Eliot
8701277,"Eliot
11789827,"Eliot
99826863,"Eliot
19299944,"Eliot
13280657,"Eliot
11961541,"Eachard
19300002,"Eliot
12354612,"Elkes
12835455,"Egerton
12562514,"Elliot
15619061,"Eliot
99826864,"Eliot
13144493,"Ellis
12562858,"Ellis
12784264,"Ellis
12656396,"Ellis
9354328,"Ellis
19731360,"Ellis
12283458,"Ellis
99827371,"Ellis
11963477,"Ellis
12142679,"Ellis
8700630,"Eachard
12675894,"Ellis
8703742,"Ellis
11788666,"Ellis
12125622,"Ellis
12409821,"Ellis
12283474,"Ellis
12786513,C. E.
12786513,Albemarle
11780211,"Eachard
16350321,"Ellison
12786973,"Ellwood
15619283,"Ellwood
12816043,"Ellwood
12675430,"Ellwood
18403508,"Ellwood
17018970,"Ellwood
12679620,"Ellwood
19731472,"Ellwood
10804892,"Ellwood
99827372,"Ellwood
8704241,"Ellwood
11964327,"Ellwood
13146817,"Ellwood
12494990,"Ellyson
12037219,"Elsholtz
12283425,"Elsing
11748597,"Eachard
12039510,"Elsum
15538372,"Eachard
19636909,"Elys
19636953,"Elys
12961128,"Elys
99826865,"Elys
12676510,"Elys
12990749,"Elys
15609542,"Eames
99827016,"Elys
14877731,"Elys
18180782,"Elys
15619554,"Elys
99825330,"Elys
19637058,"Elys
19637098,"Elys
19637130,"Elys
12283504,"Elys
19637219,"Elys
8727070,"Elys
19637346,"Elys
19637490,"Elys
19731604,"Elys
19637537,"Elys
19731874,"Elys
99826883,"Elys
19637585,"Elys
12674962,"Elys
19637617,"Elys
19637663,"Elys
12730371,"Elys
12676441,"Elys
12265916,"Emersone
12297480,"Emes
12990743,"Aureli
12415793,"Emitie
11081439,"Emlyn
9811643,"Cerdan
8704292,England and Wales. Army. Council.
8704292,Fairfax
99827018,England and Wales. Committee of Safety.
26911255,England and Wales. Council of State.
9811660,England and Wales. Sovereign (1660-1685 : Charles II)
9811660,Charles II
9811674,England and Wales. Sovereign (1660-1685 : Charles II)
9811674,Charles II
9811688,England and Wales. Sovereign (1660-1685 : Charles II)
9811688,Charles II
14878025,England and Wales. Sovereign (1660-1685 : Charles II)
14878025,Charles II
18409280,England and Wales. Sovereign (1660-1685 : Charles II)
18409280,Charles II
18409446,England and Wales. Sovereign (1660-1685 : Charles II)
18409446,Charles II
14878085,England and Wales. Sovereign (1660-1685 : Charles II)
14878085,Charles II
14878148,England and Wales. Sovereign (1660-1685 : Charles II)
14878148,Charles II
9024698,England and Wales. Sovereign (1660-1685 : Charles II)
9024698,Charles II
15620181,England and Wales. Sovereign (1660-1685 : Charles II)
15620181,Charles II
18409565,England and Wales. Sovereign (1660-1685 : Charles II)
18409565,Charles II
9811715,England and Wales. Sovereign (1660-1685 : Charles II)
9811715,Charles II
14878241,England and Wales. Sovereign (1660-1685 : Charles II)
14878241,Charles II
15684681,England and Wales. Sovereign (1660-1685 : Charles II)
15684681,Charles II
18409730,England and Wales. Sovereign (1660-1685 : Charles II)
18409730,Charles II
18409924,England and Wales. Sovereign (1660-1685 : Charles II)
18409924,Charles II
18410019,England and Wales. Sovereign (1660-1685 : Charles II)
18410019,Charles II
14878364,England and Wales. Sovereign (1660-1685 : Charles II)
14878364,Charles II
18410398,England and Wales. Sovereign (1660-1685 : Charles II)
18410398,Charles II
12264319,"Earle
26912156,England and Wales.
18420192,England and Wales. Lords Justices.
18410808,England and Wales. Lords Justices.
18411138,England and Wales. Lords Justices.
99825706,England and Wales. Lords Justices.
18416045,England and Wales. Lords Justices.
18419437,England and Wales. Lords Justices.
18419437,William III
12621249,"Earle
18419531,England and Wales. Lords Justices.
19637818,England and Wales. Lords Justices.
99834507,England and Wales. Lords Justices.
18419593,England and Wales. Lords Justices.
18419922,England and Wales. Lords Justices.
19637869,England and Wales. Lords Justices.
18420115,England and Wales. Lords Justices.
19637911,England and Wales. Lords Justices.
18413696,England and Wales. Lords Justices.
19637964,England and Wales. Lords Justices.
17019237,England and Wales. Lords Justices.
18420290,England and Wales. Lords Justices.
18420566,England and Wales. Lords Justices.
18420616,England and Wales. Parliament.
8940677,England and Wales.
99827317,"Fisher
13589164,"Fisher
19527267,"Fisher
19372552,"Fisher
19372500,"Fisher
15691526,"Fisher
99826041,"Fisher
19372595,"Fisher
19372678,"Fisher
12409647,"Fisher
19527817,"Fisher
16395993,"Fisher
12581148,"Fisher
8951262,"Fisher
12599552,"Fisher
12581179,"Fisher
12682621,"Fisher
23238613,"Fisher
13743374,"Fisher
11800046,"Fitzgerald
19527937,"Fitzgerald
12039567,"Fitz-Gerrald
13227987,"Fitz-Gerald
99829071,"Fitzgerald
13591817,"Fitzgerald
11800074,"Fitzgerald
12768639,"Faireclough
99834576,"Fitzgerald
12901330,"Fitzharris
12581206,"Fitzharris
12797966,England and Wales.
12797966,D. F.
12251363,"Fairebrother
12497206,"Fitzwaters
11966663,"Fitzwilliam
12906094,Gentleman in Scotland.
12532182,"Walker
12060851,"Charles I
12621179,"Charles I
12607689,"Shipton
8121975,"Flamant
12124120,"Fairfax
13166639,"Flamsteed
99825740,"Flamsteed
11800257,"Flatman
11795360,"Flatman
15538747,"Flatman
11795364,"Flatman
12011605,"Fairfax
12675117,"Flatman
12813103,"Flatman
11951846,"Flatman
99833809,"Flavel
12033942,"Flavel
19531012,"Flavel
8751649,"Flavel
12117310,"Flavel
9366773,"Flavel
12117307,"Flavel
99827983,"Flavel
12121986,"Flavel
12581251,"Flavel
26925749,"Fairfax
99826742,"Flavel
12581275,"Flavel
99829902,"Flavel
9527223,"Flavel
19536974,"Flavel
9818779,"Flavel
99830260,"Flavel
12137632,"FlÃ©chier
13743466,"Flecknoe
11209879,"Flecknoe
12039558,"Flecknoe
12251478,"Flecknoe
12039544,"Flecknoe
12129520,"Flecknoe
7888505,"Flecknoe
12129513,"Flecknoe
8951847,"Flecknoe
9818796,"Flecknoe
7944265,"Flecknoe
12251485,"Flecknoe
19537057,"Flecknoe
12595505,"Flecknoe
12207439,"Flecknoe
99859312,"Fairfax
11795374,"Flecknoe
11795378,"Flecknoe
8121992,"Flecknoe
19537126,"Flecknoe
12043915,"Flecknoe
12801756,"Fairfax
11794134,"Fleetwood
13593641,"Fleetwood
13031572,"Fleetwood
10590524,"Fleming
12676733,"Fleming
12696511,"Fleming
19537427,"Fleming
10717567,"Fleming
12813362,"Fairfax
11719759,"Selden
11209913,"Fletcher
12416878,"Fletcher
99827544,"Fletcher
12581343,"Fletcher
99833811,"Fletcher
12416869,"Fletcher
13706053,"Fairfax
12911692,"Fletcher
10717582,"Fletcher
12129490,"Fletcher
12111689,"Fletcher
11794065,"Fletcher
12417485,"Fletcher
11794094,"Fletcher
8141583,"Fletcher
8141646,"Fletcher
11132549,"Fletcher
11794104,"Fletcher
99825139,"Fletcher
12685861,"Fletcher
99827320,"Fletcher
19537482,"Fletcher
12255802,"Fletcher
12111067,"Fleury
99830496,"Fleury
10717623,"Florus
10731770,"Flower
12035265,"Flower
13166614,"Floyer
15538920,"Floyer
11789007,"Fairfax
11798179,"Floyer
12251507,"Fludd
12290014,E. F.
12011781,"Fairfax
12565781,"Fontaine
12251523,"Fonteyn
12336168,"Fontenelle
10285760,"Fontenelle
11837016,"Fontenelle
10610670,"Fontenelle
9366860,"Fontenelle
12303740,"Forbes
12126230,"Baltimore
99833813,"Ford
13165253,"Dekker
17062452,"Ford
12415514,"Ford
16396632,"Ford
18183581,"Ford
99825999,E. F.
99825999,Tyndale
99833814,"Ford
12911742,"Ford
19537871,"Ford
12816988,"Ford
15359203,"Ford
11323686,"Ford
99835057,"Fairfax
99828124,"Fairfax
13017887,"Finch of Fordwich
12989351,"Finch of Fordwich
99832993,England and Wales. Army.
99832993,Fairfax
99831264,"Forrest
99831282,"Forrester
15359062,"Forrester
12269996,"Forrester
15699183,"Forrester
19538706,"Forster
12927425,"Forster
17058082,"FÃ¶rster
99826048,"Fortescue
11798190,"Forth and Brentford
12279708,"Fortrey
12006387,"Foster
12099212,"Foster
18183774,"Foster
18183854,"Foster
12251532,"Foster
12137606,"Foster
99829904,"Foster
18186031,"Foster
99832814,England and Wales. Army. Council.
99832814,Fairfax
12415753,"Foulis
13589182,"Foulkes
11213645,La Fountaine.
11213645,Fountaine
12289959,England and Wales. Army.
12289959,Fairfax
11994449,E. W.
11994449,Waller
16350549,England and Wales. Army.
16350549,Fairfax
12927420,"Fourcroy
12298752,England and Wales. Army.
